date,month,token,cmc_id,price_usd,circulating,total_reported,max_reported,market_cap_usd,row_last_updated,quote_last_updated,source_url,policy_ceiling,ratio
2022-11-06,2022-11,AVAX,5805,18.27922992,299244784.25271624,404229626.49901325,720000000.0,5469964214.6323805,2022-11-06T00:00:00.000Z,2022-11-06T00:00:00.000Z,https://coinmarketcap.com/historical/20221106/,720000000.0,0.4156177559065503
2022-11-06,2022-11,NEAR,6535,3.09666068,819485703.0,1000000000.0,1000000000.0,2537669156.6955004,2022-11-06T00:00:00.000Z,2022-11-06T00:00:00.000Z,https://coinmarketcap.com/historical/20221106/,,
2022-11-06,2022-11,DOT,6636,6.82086548,1150692836.2680693,1249204694.593249,,7848721049.436448,2022-11-06T00:00:00.000Z,2022-11-06T00:00:00.000Z,https://coinmarketcap.com/historical/20221106/,,
2022-11-06,2022-11,APT,21794,7.29846481,130000000.0,1000000000.0,0.0,948800425.3724066,2022-11-06T00:00:00.000Z,2022-11-06T00:00:00.000Z,https://coinmarketcap.com/historical/20221106/,,
2022-12-04,2022-12,BTC,1,17130.48594722,19224431.0,19224431.0,21000000.0,329323845088.7385,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,21000000.0,0.9154490952380953
2022-12-04,2022-12,ETH,1027,1280.2565937,122373866.2178,122373866.2178,,156669949121.3492,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,,
2022-12-04,2022-12,ADA,2010,0.32274969,34451542280.755,35212260956.882,45000000000.0,11119224610.716333,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,45000000000.0,0.7655898284612221
2022-12-04,2022-12,ATOM,3794,10.26646276,286370297.0,0.0,,2940009988.633001,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,,
2022-12-04,2022-12,SOL,5426,13.71821868,363835736.36552316,535193951.16214234,,4991178196.803446,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,,
2022-12-04,2022-12,AVAX,5805,13.92561458,310157351.38298875,404229626.49901325,720000000.0,4319131735.519832,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,720000000.0,0.43077409914303993
2022-12-04,2022-12,NEAR,6535,1.72977979,833592457.0,1000000000.0,1000000000.0,1441931388.2206035,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,,
2022-12-04,2022-12,DOT,6636,5.59565741,1141637198.895152,1257660869.200332,,6388210650.927616,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,,
2022-12-04,2022-12,APT,21794,5.19481741,130000000.0,1000000000.0,0.0,675326263.8673801,2022-12-04T00:00:00.000Z,2022-12-04T00:00:00.000Z,https://coinmarketcap.com/historical/20221204/,,
2023-01-01,2023-01,BTC,1,16625.08055071,19249581.0,19249581.0,21000000.0,320025834692.39905,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,21000000.0,0.9166467142857143
2023-01-01,2023-01,ETH,1027,1200.96483157,122373866.2178,122373866.2178,,146966709631.13104,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,,
2023-01-01,2023-01,ADA,2010,0.2497706,34518582840.941,35285627462.326,45000000000.0,8621727158.3239,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,45000000000.0,0.7670796186875778
2023-01-01,2023-01,ATOM,3794,9.46446915,286370297.0,0.0,,2710342840.084867,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,,
2023-01-01,2023-01,SOL,5426,9.98217272,367802098.2664776,537636571.9941616,,3671464072.156915,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,,
2023-01-01,2023-01,AVAX,5805,10.86591514,311582142.74122435,416988132.74122435,720000000.0,3385625121.7453785,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,720000000.0,0.43275297602947826
2023-01-01,2023-01,NEAR,6535,1.27581873,844123352.0,1000000000.0,1000000000.0,1076948379.2090197,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,,
2023-01-01,2023-01,DOT,6636,4.3708162,1152090765.6479094,1268314435.9530892,,5035576982.988262,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,,
2023-01-01,2023-01,APT,21794,3.52665976,130000000.0,1000000000.0,0.0,458465768.17537993,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,https://coinmarketcap.com/historical/20230101/,,
2023-02-05,2023-02,BTC,1,22955.6660163,19282487.0,19282487.0,21000000.0,442642331535.5971,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,21000000.0,0.9182136666666667
2023-02-05,2023-02,ETH,1027,1631.64587941,122373866.2178,122373866.2178,,199670814561.8717,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,,
2023-02-05,2023-02,ADA,2010,0.39247202,34609203765.937,35449292673.58,45000000000.0,13583144197.664692,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,45000000000.0,0.7690934170208221
2023-02-05,2023-02,ATOM,3794,14.75455631,286370297.0,0.0,,4225266672.272309,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,,
2023-02-05,2023-02,SOL,5426,23.49343767,372566810.0577435,539312704.8875339,,8752875129.697897,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,,
2023-02-05,2023-02,AVAX,5805,20.10801719,315076344.877031,420482334.877031,720000000.0,6335560558.994819,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,720000000.0,0.437606034551432
2023-02-05,2023-02,NEAR,6535,2.38965082,853924383.0,1000000000.0,1000000000.0,2040581102.3677003,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,,
2023-02-05,2023-02,DOT,6636,6.64472372,1154224073.0046296,1280647743.3098097,,7669500078.569612,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,,
2023-02-05,2023-02,APT,21794,15.4265617,160289078.0,1015668377.0,0.0,2472709352.292138,2023-02-05T00:00:00.000Z,2023-02-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230205/,,
2023-03-05,2023-03,BTC,1,22435.51419697,19309393.0,19309393.0,21000000.0,433216160786.4405,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,21000000.0,0.9194949047619048
2023-03-05,2023-03,ETH,1027,1564.46872071,122373866.2178,122373866.2178,,191450085930.18884,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,,
2023-03-05,2023-03,ADA,2010,0.3371017,34683251011.21,35538184453.812,45000000000.0,11691782766.96735,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,45000000000.0,0.7707389113602222
2023-03-05,2023-03,ATOM,3794,12.02549607,286370297.0,0.0,,3443744882.2874103,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,,
2023-03-05,2023-03,SOL,5426,20.97858416,382279119.3032615,539312704.8875339,,8019674678.265286,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,,
2023-03-05,2023-03,AVAX,5805,16.15933843,325068046.3252801,421130766.3252801,720000000.0,5252884573.09644,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,720000000.0,0.4514833976740001
2023-03-05,2023-03,NEAR,6535,2.03228607,865207871.0,1000000000.0,1000000000.0,1758349906.8917625,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,,
2023-03-05,2023-03,DOT,6636,5.98006831,1163169117.9116776,1289592788.2168574,,6955830776.739766,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,,
2023-03-05,2023-03,APT,21794,11.17549243,162624556.0,1015668377.0,0.0,1817409494.817921,2023-03-05T00:00:00.000Z,2023-03-05T00:00:00.000Z,https://coinmarketcap.com/historical/20230305/,,
2023-04-02,2023-04,BTC,1,28199.30838377,19335437.0,19335437.0,21000000.0,545245950698.04315,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,21000000.0,0.9207350952380953
2023-04-02,2023-04,ETH,1027,1795.70809194,120457776.0,120457776.0,,216307003100.75403,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,,
2023-04-02,2023-04,ADA,2010,0.38175295,34742758662.681,35643358227.611,45000000000.0,13263150756.349272,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,45000000000.0,0.7720613036151334
2023-04-02,2023-04,ATOM,3794,11.12576062,286370297.0,0.0,,3186087373.3501916,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,,
2023-04-02,2023-04,SOL,5426,20.53697599,385669689.45756316,539312704.8875339,,7920489152.316774,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,,
2023-04-02,2023-04,AVAX,5805,17.26328754,325944384.3494102,422007104.3494102,720000000.0,5626871630.198876,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,720000000.0,0.45270053381862524
2023-04-02,2023-04,NEAR,6535,1.92048875,866021029.0,1000000000.0,1000000000.0,1663183641.1324692,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,,
2023-04-02,2023-04,DOT,6636,6.26722949,1172551449.4330068,1299030326.7381866,,7348649018.5398035,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,,
2023-04-02,2023-04,APT,21794,12.16478217,177305846.0,1024588456.0,0.0,2156886994.7929997,2023-04-02T00:00:00.000Z,2023-04-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230402/,,
2023-05-07,2023-05,BTC,1,28454.97828551,19366850.0,19366850.0,21000000.0,551083296208.7969,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,21000000.0,0.9222309523809524
2023-05-07,2023-05,ETH,1027,1873.07647084,120344574.70344411,120344574.70344411,,225414591269.89496,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,,
2023-05-07,2023-05,ADA,2010,0.37690614,34830987271.103,35761344982.358,45000000000.0,13128013021.834923,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,45000000000.0,0.7740219393578444
2023-05-07,2023-05,ATOM,3794,11.00503576,286370297.0,0.0,,3151515359.280692,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,,
2023-05-07,2023-05,SOL,5426,21.84422936,394890743.16672385,539312704.8875339,,8626083965.26248,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,,
2023-05-07,2023-05,AVAX,5805,16.4477303,330640249.2285176,426702969.2285176,720000000.0,5438281644.061127,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,720000000.0,0.4592225683729411
2023-05-07,2023-05,NEAR,6535,1.73936127,897655692.0,1000000000.0,1000000000.0,1561347547.2739456,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,,
2023-05-07,2023-05,DOT,6636,5.64127694,1181706961.821397,1311185839.126577,,6666336238.43295,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,,
2023-05-07,2023-05,SUI,20947,1.24090343,528273718.0,10000000000.0,10000000000.0,655536670.7142048,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,10000000000.0,0.0528273718
2023-05-07,2023-05,APT,21794,9.22841194,190463216.5519918,1033202348.5636418,,1757673021.47457,2023-05-07T00:00:00.000Z,2023-05-07T00:00:00.000Z,https://coinmarketcap.com/historical/20230507/,,
2023-06-04,2023-06,BTC,1,27119.06719313,19393006.0,19393006.0,21000000.0,525920232790.7017,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,21000000.0,0.9234764761904762
2023-06-04,2023-06,ETH,1027,1890.51355957,120236126.76773931,120236126.76773931,,227308028004.54587,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,,
2023-06-04,2023-06,ADA,2010,0.37769318,34894110743.512,35842779602.84,45000000000.0,13179267542.182486,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,45000000000.0,0.7754246831891556
2023-06-04,2023-06,ATOM,3794,10.75186629,346608690.0,0.0,,3726690289.6347914,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,,
2023-06-04,2023-06,SOL,5426,21.81897623,396968488.5974945,549207497.1940802,,8661446017.182009,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,,
2023-06-04,2023-06,AVAX,5805,14.7824926,344211981.3566124,430931431.3566124,720000000.0,5088311066.673493,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,720000000.0,0.4780721963286283
2023-06-04,2023-06,NEAR,6535,1.61780847,912549715.0,1000000000.0,,1476330654.6022403,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,,
2023-06-04,2023-06,DOT,6636,5.31944233,1191156641.9561753,1320635519.2613552,,6336289067.839177,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,,
2023-06-04,2023-06,SUI,20947,0.96079088,528273718.0,10000000000.0,10000000000.0,507560571.4838002,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,10000000000.0,0.0528273718
2023-06-04,2023-06,APT,21794,9.20019998,199737538.23488173,1037933192.2485574,,1837625294.4949515,2023-06-04T00:00:00.000Z,2023-06-04T00:00:00.000Z,https://coinmarketcap.com/historical/20230604/,,
2023-07-02,2023-07,BTC,1,30620.77026345,19418256.0,19418256.0,21000000.0,594601955892.823,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,21000000.0,0.9246788571428571
2023-07-02,2023-07,ETH,1027,1937.4383914,120218755.44790943,120218755.44790943,,232916432171.50433,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,,
2023-07-02,2023-07,ADA,2010,0.29205496,34949540147.923,35936967442.34,45000000000.0,10207186400.622728,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,45000000000.0,0.7766564477316221
2023-07-02,2023-07,ATOM,3794,9.5880627,346608690.0,0.0,,3323305853.1181297,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,,
2023-07-02,2023-07,SOL,5426,19.45359494,400893915.5256072,551547707.2102296,,7798827845.655891,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,,
2023-07-02,2023-07,AVAX,5805,13.1191435,345597678.79942423,432317128.79942423,715748719.0,4533945542.548253,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,720000000.0,0.47999677611031144
2023-07-02,2023-07,NEAR,6535,1.46812951,927341457.0,1000000000.0,,1361457358.0293536,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,,
2023-07-02,2023-07,DOT,6636,5.5019146,1201007014.5689683,1330485891.8741481,,6607838028.57679,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,,
2023-07-02,2023-07,SUI,20947,0.69056718,582598087.8974359,10000000000.0,10000000000.0,402323115.842813,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,10000000000.0,0.05825980878974359
2023-07-02,2023-07,APT,21794,7.34540343,208937413.10764277,1042589589.1237795,,1534729590.31379,2023-07-02T00:00:00.000Z,2023-07-02T00:00:00.000Z,https://coinmarketcap.com/historical/20230702/,,
2023-08-06,2023-08,BTC,1,29041.85617094,19450018.0,19450018.0,21000000.0,564864625278.1993,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,21000000.0,0.9261913333333334
2023-08-06,2023-08,ETH,1027,1827.46207917,120163084.11025219,120163084.11025219,,219593479527.47534,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,,
2023-08-06,2023-08,ADA,2010,0.29208191,35021373309.918,36045784123.046,45000000000.0,10229109437.43137,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,45000000000.0,0.7782527402204
2023-08-06,2023-08,ATOM,3794,8.47585297,346608690.0,0.0,,2937804296.2729607,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,,
2023-08-06,2023-08,SOL,5426,23.18569581,405092509.27506304,554222929.7048817,,9392351696.131397,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,,
2023-08-06,2023-08,AVAX,5805,12.57241557,346338359.1373054,433057809.1373054,720000000.0,4354309777.719505,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,720000000.0,0.481025498801813
2023-08-06,2023-08,NEAR,6535,1.33732001,941671517.0,1000000000.0,,1259316163.220814,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,,
2023-08-06,2023-08,DOT,6636,4.99816711,1212866777.6075687,1342345654.9127486,,6062110840.792888,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,,
2023-08-06,2023-08,SUI,20947,0.59149034,723162190.4615384,10000000000.0,10000000000.0,427743446.86716896,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,10000000000.0,0.07231621904615385
2023-08-06,2023-08,APT,21794,6.71713819,219415381.07158053,1048524079.1025846,,1473843436.29965,2023-08-06T00:00:00.000Z,2023-08-06T00:00:00.000Z,https://coinmarketcap.com/historical/20230806/,,
2023-09-03,2023-09,BTC,1,25969.56735263,19475643.0,19475643.0,21000000.0,505774022624.30896,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,21000000.0,0.9274115714285714
2023-09-03,2023-09,ETH,1027,1636.11767858,120216736.72469984,120216736.72469984,,196688728216.06924,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,,
2023-09-03,2023-09,ADA,2010,0.25579318,35077942012.492,36137410585.885,45000000000.0,8972698220.501644,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,45000000000.0,0.7795098224998221
2023-09-03,2023-09,ATOM,3794,6.80862153,362628683.0,362628683.0,,2469001459.3158445,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,,
2023-09-03,2023-09,SOL,5426,19.57874617,408701125.3175625,556524378.2159609,,8001855593.929708,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,,
2023-09-03,2023-09,AVAX,5805,9.88493405,353561504.8048769,430937684.8048769,720000000.0,3494932158.412759,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,720000000.0,0.49105764556232906
2023-09-03,2023-09,NEAR,6535,1.12577277,941671517.0,1000000000.0,,1060108154.3490542,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,,
2023-09-03,2023-09,DOT,6636,4.2616327,1219953372.5570858,1352212729.8622658,,5198993181.788716,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,,
2023-09-03,2023-09,SUI,20947,0.48384352,791777575.076923,10000000000.0,10000000000.0,383096446.5799177,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,10000000000.0,0.0791777575076923
2023-09-03,2023-09,APT,21794,5.46453947,228773694.01169446,1053338914.036424,,1250142881.7543166,2023-09-03T00:00:00.000Z,2023-09-03T00:00:00.000Z,https://coinmarketcap.com/historical/20230903/,,
2023-10-01,2023-10,BTC,1,27983.75038178,19501293.0,19501293.0,21000000.0,545719315434.0459,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,21000000.0,0.928633
2023-10-01,2023-10,ETH,1027,1733.81047844,120238637.31376177,120238637.31376177,,208471009287.77515,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,,
2023-10-01,2023-10,ADA,2010,0.26589525,35136146365.992,36213906237.638,45000000000.0,9342534384.336525,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,45000000000.0,0.7808032525776
2023-10-01,2023-10,ATOM,3794,7.56433911,367300148.0,367300148.0,,2778382876.2401457,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,,
2023-10-01,2023-10,SOL,5426,23.83648626,412985890.10237867,558808786.5191664,,9844132494.96014,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,,
2023-10-01,2023-10,AVAX,5805,9.73989797,354192723.9085462,431568903.9085462,720000000.0,3449800992.2985663,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,720000000.0,0.49193433876186976
2023-10-01,2023-10,NEAR,6535,1.16062065,975417563.0,1000000000.0,,1132089767.338134,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,,
2023-10-01,2023-10,DOT,6636,4.26100894,1229761307.941272,1362020665.2464519,,5240023925.505798,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,,
2023-10-01,2023-10,SUI,20947,0.50407071,860392959.6923076,10000000000.0,10000000000.0,433698891.4693189,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,10000000000.0,0.08603929596923075
2023-10-01,2023-10,APT,21794,5.66793305,237995239.57187012,1058016981.5932285,,1348941084.1176407,2023-10-01T00:00:00.000Z,2023-10-01T00:00:00.000Z,https://coinmarketcap.com/historical/20231001/,,
2023-11-05,2023-11,BTC,1,35049.35592402,19534387.0,19534387.0,21000000.0,684667682720.6202,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,21000000.0,0.9302089047619048
2023-11-05,2023-11,ETH,1027,1894.15768423,120268913.44931912,120268913.44931912,,227808286583.55524,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,,
2023-11-05,2023-11,ADA,2010,0.34286984,35256174031.587,36320189326.908,45000000000.0,12088278814.609343,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,45000000000.0,0.7834705340352667
2023-11-05,2023-11,ATOM,3794,8.37517106,373150235.0,373150235.0,,3125197047.565806,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,,
2023-11-05,2023-11,SOL,5426,41.23860153,420089622.348023,561772635.4219651,,17323908541.644287,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,,
2023-11-05,2023-11,AVAX,5805,12.36669381,355341863.59295076,432718043.59295076,720000000.0,4394404023.782949,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,720000000.0,0.4935303661013205
2023-11-05,2023-11,NEAR,6535,1.63685024,991439498.0,1000000000.0,,1622837975.7070467,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,,
2023-11-05,2023-11,DOT,6636,4.77322037,1249108195.112097,1374268875.2694488,,5962268675.943527,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,,
2023-11-05,2023-11,SUI,20947,0.50136477,965577711.3126922,10000000000.0,10000000000.0,484106645.8480646,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,10000000000.0,0.09655777113126922
2023-11-05,2023-11,APT,21794,6.89448588,248418264.16685742,1063896528.1901634,,1712716215.073106,2023-11-05T00:00:00.000Z,2023-11-05T00:00:00.000Z,https://coinmarketcap.com/historical/20231105/,,
2023-12-03,2023-12,BTC,1,39978.39181654,19560218.0,19560218.0,21000000.0,781986059221.0338,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,21000000.0,0.9314389523809524
2023-12-03,2023-12,ETH,1027,2193.69155453,120234245.26881394,120234245.26881394,,263756848411.60028,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,,
2023-12-03,2023-12,ADA,2010,0.39515497,35307959554.091,36410042820.425,45000000000.0,13952115774.408241,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,45000000000.0,0.7846213234242445
2023-12-03,2023-12,ATOM,3794,9.54377896,377593094.0,377593094.0,,3603665026.205289,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,,
2023-12-03,2023-12,SOL,5426,63.03996545,424333049.2247874,564017437.5137001,,26749940761.237553,2023-12-03T00:00:00.000Z,2023-12-03T00:00:00.000Z,https://coinmarketcap.com/historical/20231203/,,
